sales_id,order_id,full_date,year,quarter,month,month_name,region_name,country,sales_manager,channel_name,category,subcategory,product_name,customer_name,units_sold,revenue,cost,profit,discount_pct
6390,SO-20241125-004,2024-11-25,2024,4,11,November,LATAM,Mexico,Mia Sanchez,Partner,Software,BI,Power BI Pro,Bright Core Labs,6,6840.0,4320.0,2520.0,0.05
6391,SO-20241125-005,2024-11-25,2024,4,11,November,LATAM,Mexico,Mia Sanchez,Partner,Data,Warehouse,SQL Warehouse Starter,Summit Foods,4,9880.0,6200.0,3680.0,0.05
6392,SO-20241125-006,2024-11-25,2024,4,11,November,LATAM,Mexico,Mia Sanchez,Direct,Data,Warehouse,SQL Warehouse Enterprise,Nova Retail,7,43400.0,25200.0,18200.0,0.0
6393,SO-20241126-001,2024-11-26,2024,4,11,November,North America,USA,Ava Brooks,Direct,Automation,RPA,Intelligent Document Processing,Blue Peak Energy,1,5510.0,3550.0,1960.0,0.05
6394,SO-20241126-002,2024-11-26,2024,4,11,November,Middle East,UAE,Noah Hassan,Direct,Software,BI,Power BI Premium,Summit Foods,6,18240.0,11700.0,6540.0,0.05
6395,SO-20241126-003,2024-11-26,2024,4,11,November,Europe,Spain,Liam Carter,Online,Data,Warehouse,SQL Warehouse Starter,Pioneer Manufacturing,3,7020.0,4650.0,2370.0,0.1
6396,SO-20241126-004,2024-11-26,2024,4,11,November,Middle East,UAE,Noah Hassan,Direct,Software,BI,Power BI Premium,Atlas Telecom,8,24320.0,15600.0,8720.0,0.05
6397,SO-20241126-005,2024-11-26,2024,4,11,November,Middle East,UAE,Noah Hassan,Partner,Platform,Cloud,Data Platform Subscription,Vertex Finance,6,45229.5,25800.0,19429.5,0.05
6398,SO-20241126-006,2024-11-26,2024,4,11,November,Europe,Spain,Liam Carter,Direct,Platform,Cloud,Data Platform Subscription,Axis Health,2,15393.9,8600.0,6793.9,0.03
6399,SO-20241126-007,2024-11-26,2024,4,11,November,LATAM,Mexico,Mia Sanchez,Direct,Automation,RPA,Intelligent Document Processing,Pioneer Manufacturing,1,5800.0,3550.0,2250.0,0.0
6400,SO-20241126-008,2024-11-26,2024,4,11,November,Middle East,UAE,Noah Hassan,Online,Automation,RPA,Intelligent Document Processing,Bright Core Labs,6,33756.0,21300.0,12456.0,0.03
6401,SO-20241126-009,2024-11-26,2024,4,11,November,North America,USA,Ava Brooks,Direct,Data,Warehouse,SQL Warehouse Enterprise,Vertex Finance,4,23064.0,14400.0,8664.0,0.07
6402,SO-20241126-010,2024-11-26,2024,4,11,November,Middle East,UAE,Noah Hassan,Direct,Automation,RPA,RPA Bot License,Bright Core Labs,5,20500.0,12500.0,8000.0,0.0
6403,SO-20241126-011,2024-11-26,2024,4,11,November,Middle East,UAE,Noah Hassan,Direct,Software,BI,Power BI Premium,Bright Core Labs,5,15200.0,9750.0,5450.0,0.05
6404,SO-20241126-012,2024-11-26,2024,4,11,November,North America,USA,Ava Brooks,Online,Data,Warehouse,SQL Warehouse Starter,Urban Mobility Co,8,20800.0,12400.0,8400.0,0.0
6405,SO-20241126-013,2024-11-26,2024,4,11,November,Europe,Spain,Liam Carter,Online,Platform,Cloud,ML Forecast Add-on,Axis Health,6,24094.8,13200.0,10894.8,0.03
6406,SO-20241126-014,2024-11-26,2024,4,11,November,North America,USA,Ava Brooks,Partner,Services,Consulting,Forecast Optimization,Zenith Logistics,6,34651.8,18000.0,16651.8,0.07
6407,SO-20241126-015,2024-11-26,2024,4,11,November,LATAM,Mexico,Mia Sanchez,Partner,Software,BI,Power BI Pro,Zenith Logistics,8,9600.0,5760.0,3840.0,0.0
6408,SO-20241127-001,2024-11-27,2024,4,11,November,LATAM,Mexico,Mia Sanchez,Direct,Automation,RPA,RPA Bot License,Summit Foods,6,24600.0,15000.0,9600.0,0.0
6409,SO-20241127-002,2024-11-27,2024,4,11,November,Europe,Spain,Liam Carter,Online,Data,Warehouse,SQL Warehouse Enterprise,Atlas Telecom,8,49600.0,28800.0,20800.0,0.0
6410,SO-20241127-003,2024-11-27,2024,4,11,November,Europe,Spain,Liam Carter,Online,Automation,RPA,RPA Bot License,Axis Health,7,27265.0,17500.0,9765.0,0.05
6411,SO-20241127-004,2024-11-27,2024,4,11,November,LATAM,Mexico,Mia Sanchez,Direct,Platform,Cloud,Data Platform Subscription,Vertex Finance,7,51656.85,30100.0,21556.85,0.07
6412,SO-20241127-005,2024-11-27,2024,4,11,November,Europe,Spain,Liam Carter,Direct,Automation,RPA,RPA Bot License,Pioneer Manufacturing,6,24600.0,15000.0,9600.0,0.0
6413,SO-20241127-006,2024-11-27,2024,4,11,November,LATAM,Mexico,Mia Sanchez,Direct,Platform,Cloud,Data Platform Subscription,Pioneer Manufacturing,8,59036.4,34400.0,24636.4,0.07
6414,SO-20241127-007,2024-11-27,2024,4,11,November,LATAM,Mexico,Mia Sanchez,Online,Platform,Cloud,Data Platform Subscription,Axis Health,1,7696.95,4300.0,3396.95,0.03
6415,SO-20241127-008,2024-11-27,2024,4,11,November,Middle East,UAE,Noah Hassan,Direct,Automation,RPA,RPA Bot License,Pioneer Manufacturing,3,12300.0,7500.0,4800.0,0.0
6416,SO-20241127-009,2024-11-27,2024,4,11,November,North America,USA,Ava Brooks,Online,Automation,RPA,RPA Bot License,Urban Mobility Co,1,3895.0,2500.0,1395.0,0.05
6417,SO-20241127-010,2024-11-27,2024,4,11,November,North America,USA,Ava Brooks,Direct,Services,Consulting,Analytics Advisory,Nova Retail,7,36708.0,18200.0,18508.0,0.05
6418,SO-20241127-011,2024-11-27,2024,4,11,November,Europe,Spain,Liam Carter,Partner,Data,Warehouse,SQL Warehouse Starter,Nova Retail,2,4836.0,3100.0,1736.0,0.07
6419,SO-20241127-012,2024-11-27,2024,4,11,November,Europe,Spain,Liam Carter,Partner,Software,BI,Power BI Pro,Pioneer Manufacturing,1,1200.0,720.0,480.0,0.0
6420,SO-20241127-013,2024-11-27,2024,4,11,November,Europe,Spain,Liam Carter,Partner,Software,BI,Power BI Premium,Zenith Logistics,5,15200.0,9750.0,5450.0,0.05
6421,SO-20241127-014,2024-11-27,2024,4,11,November,LATAM,Mexico,Mia Sanchez,Online,Automation,RPA,Intelligent Document Processing,Summit Foods,4,22040.0,14200.0,7840.0,0.05
6422,SO-20241127-015,2024-11-27,2024,4,11,November,LATAM,Mexico,Mia Sanchez,Partner,Services,Consulting,Forecast Optimization,Summit Foods,4,24840.0,12000.0,12840.0,0.0
6423,SO-20241127-016,2024-11-27,2024,4,11,November,Middle East,UAE,Noah Hassan,Online,Platform,Cloud,Data Platform Subscription,Summit Foods,6,45229.5,25800.0,19429.5,0.05
6424,SO-20241128-001,2024-11-28,2024,4,11,November,North America,USA,Ava Brooks,Online,Automation,RPA,RPA Bot License,Atlas Telecom,8,30504.0,20000.0,10504.0,0.07
6425,SO-20241128-002,2024-11-28,2024,4,11,November,LATAM,Mexico,Mia Sanchez,Partner,Data,Warehouse,SQL Warehouse Enterprise,Summit Foods,8,49600.0,28800.0,20800.0,0.0
6426,SO-20241128-003,2024-11-28,2024,4,11,November,North America,USA,Ava Brooks,Direct,Services,Consulting,Forecast Optimization,Zenith Logistics,1,6210.0,3000.0,3210.0,0.0
6427,SO-20241128-004,2024-11-28,2024,4,11,November,North America,USA,Ava Brooks,Online,Platform,Cloud,ML Forecast Add-on,Bright Core Labs,8,29808.0,17600.0,12208.0,0.1
6428,SO-20241128-005,2024-11-28,2024,4,11,November,LATAM,Mexico,Mia Sanchez,Direct,Platform,Cloud,Data Platform Subscription,Summit Foods,7,49990.5,30100.0,19890.5,0.1
6429,SO-20241128-006,2024-11-28,2024,4,11,November,LATAM,Mexico,Mia Sanchez,Partner,Software,BI,Power BI Pro,Blue Peak Energy,7,7980.0,5040.0,2940.0,0.05
6430,SO-20241128-007,2024-11-28,2024,4,11,November,Europe,Spain,Liam Carter,Partner,Services,Consulting,Forecast Optimization,Urban Mobility Co,3,18071.1,9000.0,9071.1,0.03
6431,SO-20241128-008,2024-11-28,2024,4,11,November,LATAM,Mexico,Mia Sanchez,Direct,Services,Consulting,Analytics Advisory,Urban Mobility Co,3,15732.0,7800.0,7932.0,0.05
6432,SO-20241128-009,2024-11-28,2024,4,11,November,Middle East,UAE,Noah Hassan,Online,Data,Warehouse,SQL Warehouse Starter,Blue Peak Energy,6,14820.0,9300.0,5520.0,0.05
6433,SO-20241128-010,2024-11-28,2024,4,11,November,North America,USA,Ava Brooks,Online,Data,Warehouse,SQL Warehouse Starter,Zenith Logistics,8,19344.0,12400.0,6944.0,0.07
6434,SO-20241128-011,2024-11-28,2024,4,11,November,LATAM,Mexico,Mia Sanchez,Partner,Software,BI,Power BI Premium,Vertex Finance,5,15200.0,9750.0,5450.0,0.05
6435,SO-20241129-001,2024-11-29,2024,4,11,November,North America,USA,Ava Brooks,Partner,Platform,Cloud,Data Platform Subscription,Zenith Logistics,6,47610.0,25800.0,21810.0,0.0
6436,SO-20241129-002,2024-11-29,2024,4,11,November,LATAM,Mexico,Mia Sanchez,Online,Services,Consulting,Forecast Optimization,Bright Core Labs,1,5899.5,3000.0,2899.5,0.05
6437,SO-20241129-003,2024-11-29,2024,4,11,November,Middle East,UAE,Noah Hassan,Partner,Data,Warehouse,SQL Warehouse Starter,Bright Core Labs,8,20800.0,12400.0,8400.0,0.0
6438,SO-20241129-004,2024-11-29,2024,4,11,November,Europe,Spain,Liam Carter,Direct,Software,BI,Power BI Premium,Urban Mobility Co,3,9600.0,5850.0,3750.0,0.0
6439,SO-20241129-005,2024-11-29,2024,4,11,November,Europe,Spain,Liam Carter,Online,Data,Warehouse,SQL Warehouse Enterprise,Bright Core Labs,6,37200.0,21600.0,15600.0,0.0
6440,SO-20241129-006,2024-11-29,2024,4,11,November,Europe,Spain,Liam Carter,Direct,Software,BI,Power BI Pro,Blue Peak Energy,3,3492.0,2160.0,1332.0,0.03
6441,SO-20241129-007,2024-11-29,2024,4,11,November,North America,USA,Ava Brooks,Direct,Software,BI,Power BI Premium,Urban Mobility Co,4,12800.0,7800.0,5000.0,0.0
6442,SO-20241129-008,2024-11-29,2024,4,11,November,Middle East,UAE,Noah Hassan,Online,Data,Warehouse,SQL Warehouse Starter,Urban Mobility Co,4,9880.0,6200.0,3680.0,0.05
6443,SO-20241129-009,2024-11-29,2024,4,11,November,LATAM,Mexico,Mia Sanchez,Direct,Data,Warehouse,SQL Warehouse Enterprise,Summit Foods,3,18600.0,10800.0,7800.0,0.0
6444,SO-20241129-010,2024-11-29,2024,4,11,November,LATAM,Mexico,Mia Sanchez,Direct,Automation,RPA,RPA Bot License,Pioneer Manufacturing,8,30504.0,20000.0,10504.0,0.07
6445,SO-20241130-001,2024-11-30,2024,4,11,November,LATAM,Mexico,Mia Sanchez,Direct,Automation,RPA,Intelligent Document Processing,Bright Core Labs,6,33060.0,21300.0,11760.0,0.05
6446,SO-20241130-002,2024-11-30,2024,4,11,November,Europe,Spain,Liam Carter,Direct,Services,Consulting,Analytics Advisory,Urban Mobility Co,6,31464.0,15600.0,15864.0,0.05
6447,SO-20241130-003,2024-11-30,2024,4,11,November,LATAM,Mexico,Mia Sanchez,Partner,Automation,RPA,Intelligent Document Processing,Nova Retail,5,26970.0,17750.0,9220.0,0.07
6448,SO-20241130-004,2024-11-30,2024,4,11,November,Middle East,UAE,Noah Hassan,Direct,Platform,Cloud,Data Platform Subscription,Vertex Finance,1,7935.0,4300.0,3635.0,0.0
6449,SO-20241130-005,2024-11-30,2024,4,11,November,Middle East,UAE,Noah Hassan,Partner,Data,Warehouse,SQL Warehouse Starter,Nova Retail,7,16380.0,10850.0,5530.0,0.1
6450,SO-20241130-006,2024-11-30,2024,4,11,November,Middle East,UAE,Noah Hassan,Partner,Services,Consulting,Forecast Optimization,Blue Peak Energy,5,30118.5,15000.0,15118.5,0.03
6451,SO-20241130-007,2024-11-30,2024,4,11,November,Middle East,UAE,Noah Hassan,Partner,Automation,RPA,RPA Bot License,Zenith Logistics,4,14760.0,10000.0,4760.0,0.1
6452,SO-20241130-008,2024-11-30,2024,4,11,November,Europe,Spain,Liam Carter,Direct,Platform,Cloud,Data Platform Subscription,Bright Core Labs,5,35707.5,21500.0,14207.5,0.1
6453,SO-20241130-009,2024-11-30,2024,4,11,November,Europe,Spain,Liam Carter,Direct,Platform,Cloud,Data Platform Subscription,Summit Foods,8,60306.0,34400.0,25906.0,0.05
6454,SO-20241130-010,2024-11-30,2024,4,11,November,North America,USA,Ava Brooks,Online,Software,BI,Power BI Premium,Urban Mobility Co,1,3104.0,1950.0,1154.0,0.03
6455,SO-20241130-011,2024-11-30,2024,4,11,November,Europe,Spain,Liam Carter,Partner,Data,Warehouse,SQL Warehouse Enterprise,Urban Mobility Co,2,11780.0,7200.0,4580.0,0.05
6456,SO-20241201-001,2024-12-01,2024,4,12,December,LATAM,Mexico,Mia Sanchez,Partner,Automation,RPA,RPA Bot License,Bright Core Labs,5,19065.0,12500.0,6565.0,0.07
6457,SO-20241201-002,2024-12-01,2024,4,12,December,North America,USA,Ava Brooks,Partner,Services,Consulting,Forecast Optimization,Atlas Telecom,8,49680.0,24000.0,25680.0,0.0
6458,SO-20241201-003,2024-12-01,2024,4,12,December,North America,USA,Ava Brooks,Partner,Data,Warehouse,SQL Warehouse Starter,Summit Foods,3,7254.0,4650.0,2604.0,0.07
6459,SO-20241201-004,2024-12-01,2024,4,12,December,Europe,Spain,Liam Carter,Direct,Software,BI,Power BI Pro,Bright Core Labs,1,1116.0,720.0,396.0,0.07
6460,SO-20241201-005,2024-12-01,2024,4,12,December,Middle East,UAE,Noah Hassan,Partner,Services,Consulting,Forecast Optimization,Bright Core Labs,2,11799.0,6000.0,5799.0,0.05
6461,SO-20241201-006,2024-12-01,2024,4,12,December,LATAM,Mexico,Mia Sanchez,Partner,Software,BI,Power BI Pro,Atlas Telecom,5,5820.0,3600.0,2220.0,0.03
6462,SO-20241201-007,2024-12-01,2024,4,12,December,Europe,Spain,Liam Carter,Direct,Automation,RPA,Intelligent Document Processing,Atlas Telecom,8,46400.0,28400.0,18000.0,0.0
6463,SO-20241201-008,2024-12-01,2024,4,12,December,Middle East,UAE,Noah Hassan,Direct,Services,Consulting,Analytics Advisory,Nova Retail,1,5244.0,2600.0,2644.0,0.05
6464,SO-20241202-001,2024-12-02,2024,4,12,December,Europe,Spain,Liam Carter,Online,Services,Consulting,Forecast Optimization,Atlas Telecom,6,36142.2,18000.0,18142.2,0.03
6465,SO-20241202-002,2024-12-02,2024,4,12,December,North America,USA,Ava Brooks,Online,Services,Consulting,Analytics Advisory,Urban Mobility Co,5,26772.0,13000.0,13772.0,0.03
6466,SO-20241202-003,2024-12-02,2024,4,12,December,Middle East,UAE,Noah Hassan,Partner,Platform,Cloud,ML Forecast Add-on,Bright Core Labs,8,30801.6,17600.0,13201.6,0.07
6467,SO-20241202-004,2024-12-02,2024,4,12,December,Europe,Spain,Liam Carter,Online,Automation,RPA,RPA Bot License,Zenith Logistics,3,12300.0,7500.0,4800.0,0.0
6468,SO-20241202-005,2024-12-02,2024,4,12,December,Europe,Spain,Liam Carter,Direct,Data,Warehouse,SQL Warehouse Starter,Urban Mobility Co,2,5200.0,3100.0,2100.0,0.0
6469,SO-20241202-006,2024-12-02,2024,4,12,December,LATAM,Mexico,Mia Sanchez,Direct,Data,Warehouse,SQL Warehouse Starter,Atlas Telecom,5,12350.0,7750.0,4600.0,0.05
6470,SO-20241202-007,2024-12-02,2024,4,12,December,Europe,Spain,Liam Carter,Online,Data,Warehouse,SQL Warehouse Enterprise,Blue Peak Energy,2,12028.0,7200.0,4828.0,0.03
6471,SO-20241202-008,2024-12-02,2024,4,12,December,North America,USA,Ava Brooks,Direct,Data,Warehouse,SQL Warehouse Starter,Vertex Finance,5,12090.0,7750.0,4340.0,0.07
6472,SO-20241202-009,2024-12-02,2024,4,12,December,LATAM,Mexico,Mia Sanchez,Partner,Automation,RPA,RPA Bot License,Urban Mobility Co,2,7954.0,5000.0,2954.0,0.03
6473,SO-20241202-010,2024-12-02,2024,4,12,December,Middle East,UAE,Noah Hassan,Direct,Data,Warehouse,SQL Warehouse Starter,Axis Health,4,9672.0,6200.0,3472.0,0.07
6474,SO-20241202-011,2024-12-02,2024,4,12,December,LATAM,Mexico,Mia Sanchez,Partner,Software,BI,Power BI Pro,Vertex Finance,4,4464.0,2880.0,1584.0,0.07
6475,SO-20241203-001,2024-12-03,2024,4,12,December,LATAM,Mexico,Mia Sanchez,Direct,Software,BI,Power BI Premium,Pioneer Manufacturing,8,24320.0,15600.0,8720.0,0.05
6476,SO-20241203-002,2024-12-03,2024,4,12,December,Middle East,UAE,Noah Hassan,Online,Data,Warehouse,SQL Warehouse Enterprise,Bright Core Labs,7,42098.0,25200.0,16898.0,0.03
6477,SO-20241203-003,2024-12-03,2024,4,12,December,Middle East,UAE,Noah Hassan,Direct,Platform,Cloud,Data Platform Subscription,Pioneer Manufacturing,4,30787.8,17200.0,13587.8,0.03
6478,SO-20241203-004,2024-12-03,2024,4,12,December,LATAM,Mexico,Mia Sanchez,Partner,Platform,Cloud,ML Forecast Add-on,Axis Health,6,24094.8,13200.0,10894.8,0.03
6479,SO-20241203-005,2024-12-03,2024,4,12,December,Europe,Spain,Liam Carter,Direct,Automation,RPA,RPA Bot License,Summit Foods,3,12300.0,7500.0,4800.0,0.0
6480,SO-20241203-006,2024-12-03,2024,4,12,December,Europe,Spain,Liam Carter,Direct,Software,BI,Power BI Premium,Summit Foods,3,9600.0,5850.0,3750.0,0.0
6481,SO-20241203-007,2024-12-03,2024,4,12,December,Middle East,UAE,Noah Hassan,Partner,Automation,RPA,Intelligent Document Processing,Zenith Logistics,7,39382.0,24850.0,14532.0,0.03
6482,SO-20241203-008,2024-12-03,2024,4,12,December,Middle East,UAE,Noah Hassan,Partner,Services,Consulting,Analytics Advisory,Pioneer Manufacturing,8,41952.0,20800.0,21152.0,0.05
6483,SO-20241203-009,2024-12-03,2024,4,12,December,North America,USA,Ava Brooks,Direct,Automation,RPA,Intelligent Document Processing,Urban Mobility Co,4,21576.0,14200.0,7376.0,0.07
6484,SO-20241203-010,2024-12-03,2024,4,12,December,North America,USA,Ava Brooks,Direct,Automation,RPA,RPA Bot License,Axis Health,6,22140.0,15000.0,7140.0,0.1
6485,SO-20241203-011,2024-12-03,2024,4,12,December,Europe,Spain,Liam Carter,Online,Data,Warehouse,SQL Warehouse Enterprise,Vertex Finance,2,11532.0,7200.0,4332.0,0.07
6486,SO-20241203-012,2024-12-03,2024,4,12,December,Middle East,UAE,Noah Hassan,Online,Software,BI,Power BI Premium,Atlas Telecom,8,23040.0,15600.0,7440.0,0.1
6487,SO-20241203-013,2024-12-03,2024,4,12,December,LATAM,Mexico,Mia Sanchez,Direct,Automation,RPA,RPA Bot License,Nova Retail,4,16400.0,10000.0,6400.0,0.0
6488,SO-20241203-014,2024-12-03,2024,4,12,December,Europe,Spain,Liam Carter,Direct,Services,Consulting,Analytics Advisory,Nova Retail,2,9936.0,5200.0,4736.0,0.1
6489,SO-20241203-015,2024-12-03,2024,4,12,December,LATAM,Mexico,Mia Sanchez,Direct,Services,Consulting,Forecast Optimization,Vertex Finance,2,12420.0,6000.0,6420.0,0.0
6490,SO-20241203-016,2024-12-03,2024,4,12,December,Middle East,UAE,Noah Hassan,Direct,Data,Warehouse,SQL Warehouse Enterprise,Blue Peak Energy,3,17298.0,10800.0,6498.0,0.07
6491,SO-20241203-017,2024-12-03,2024,4,12,December,Europe,Spain,Liam Carter,Direct,Automation,RPA,Intelligent Document Processing,Blue Peak Energy,6,34800.0,21300.0,13500.0,0.0
6492,SO-20241204-001,2024-12-04,2024,4,12,December,Europe,Spain,Liam Carter,Direct,Services,Consulting,Forecast Optimization,Atlas Telecom,6,36142.2,18000.0,18142.2,0.03
6493,SO-20241204-002,2024-12-04,2024,4,12,December,Middle East,UAE,Noah Hassan,Partner,Software,BI,Power BI Pro,Vertex Finance,7,8148.0,5040.0,3108.0,0.03
6494,SO-20241204-003,2024-12-04,2024,4,12,December,LATAM,Mexico,Mia Sanchez,Partner,Software,BI,Power BI Pro,Vertex Finance,1,1200.0,720.0,480.0,0.0
6495,SO-20241204-004,2024-12-04,2024,4,12,December,Europe,Spain,Liam Carter,Direct,Platform,Cloud,Data Platform Subscription,Bright Core Labs,7,55545.0,30100.0,25445.0,0.0
6496,SO-20241204-005,2024-12-04,2024,4,12,December,Middle East,UAE,Noah Hassan,Online,Software,BI,Power BI Premium,Zenith Logistics,7,21280.0,13650.0,7630.0,0.05
6497,SO-20241204-006,2024-12-04,2024,4,12,December,LATAM,Mexico,Mia Sanchez,Partner,Services,Consulting,Analytics Advisory,Summit Foods,5,26220.0,13000.0,13220.0,0.05
6498,SO-20241204-007,2024-12-04,2024,4,12,December,North America,USA,Ava Brooks,Online,Automation,RPA,Intelligent Document Processing,Vertex Finance,2,11252.0,7100.0,4152.0,0.03
6499,SO-20241204-008,2024-12-04,2024,4,12,December,LATAM,Mexico,Mia Sanchez,Partner,Platform,Cloud,ML Forecast Add-on,Axis Health,6,22356.0,13200.0,9156.0,0.1
6500,SO-20241204-009,2024-12-04,2024,4,12,December,Europe,Spain,Liam Carter,Online,Services,Consulting,Forecast Optimization,Summit Foods,1,5775.3,3000.0,2775.3,0.07
6501,SO-20241204-010,2024-12-04,2024,4,12,December,Middle East,UAE,Noah Hassan,Direct,Software,BI,Power BI Premium,Nova Retail,2,5760.0,3900.0,1860.0,0.1
6502,SO-20241204-011,2024-12-04,2024,4,12,December,Middle East,UAE,Noah Hassan,Partner,Software,BI,Power BI Pro,Axis Health,2,2400.0,1440.0,960.0,0.0
6503,SO-20241204-012,2024-12-04,2024,4,12,December,North America,USA,Ava Brooks,Online,Platform,Cloud,Data Platform Subscription,Vertex Finance,8,61575.6,34400.0,27175.6,0.03
6504,SO-20241204-013,2024-12-04,2024,4,12,December,Europe,Spain,Liam Carter,Online,Services,Consulting,Analytics Advisory,Summit Foods,2,11040.0,5200.0,5840.0,0.0
6505,SO-20241204-014,2024-12-04,2024,4,12,December,Middle East,UAE,Noah Hassan,Partner,Software,BI,Power BI Premium,Vertex Finance,1,3104.0,1950.0,1154.0,0.03
6506,SO-20241204-015,2024-12-04,2024,4,12,December,Middle East,UAE,Noah Hassan,Direct,Automation,RPA,RPA Bot License,Atlas Telecom,6,22878.0,15000.0,7878.0,0.07
6507,SO-20241204-016,2024-12-04,2024,4,12,December,Europe,Spain,Liam Carter,Partner,Software,BI,Power BI Pro,Atlas Telecom,2,2160.0,1440.0,720.0,0.1
6508,SO-20241205-001,2024-12-05,2024,4,12,December,Middle East,UAE,Noah Hassan,Online,Automation,RPA,RPA Bot License,Axis Health,3,12300.0,7500.0,4800.0,0.0
6509,SO-20241205-002,2024-12-05,2024,4,12,December,Europe,Spain,Liam Carter,Direct,Services,Consulting,Analytics Advisory,Bright Core Labs,3,16063.2,7800.0,8263.2,0.03
6510,SO-20241205-003,2024-12-05,2024,4,12,December,Europe,Spain,Liam Carter,Direct,Software,BI,Power BI Pro,Urban Mobility Co,3,3492.0,2160.0,1332.0,0.03
6511,SO-20241205-004,2024-12-05,2024,4,12,December,Europe,Spain,Liam Carter,Partner,Services,Consulting,Forecast Optimization,Vertex Finance,4,24094.8,12000.0,12094.8,0.03
6512,SO-20241205-005,2024-12-05,2024,4,12,December,LATAM,Mexico,Mia Sanchez,Partner,Platform,Cloud,Data Platform Subscription,Vertex Finance,8,57132.0,34400.0,22732.0,0.1
6513,SO-20241205-006,2024-12-05,2024,4,12,December,North America,USA,Ava Brooks,Partner,Services,Consulting,Forecast Optimization,Blue Peak Energy,3,17325.9,9000.0,8325.9,0.07
6514,SO-20241205-007,2024-12-05,2024,4,12,December,Europe,Spain,Liam Carter,Partner,Software,BI,Power BI Pro,Vertex Finance,5,6000.0,3600.0,2400.0,0.0
